Velocity:x,Velocity:y,Velocity:z,Position:x,Position:y,Position:z
0,-1.9564,0,9,5.0548,0
0,-1.9564,0,9,4.3048,0
0,-1.9564,0,9,3.5548,0
0,-1.9564,0,8.25,3.5548,0
0,-1.9564,0,8.25,4.3048,0
0,-1.9564,0,8.25,5.0548,0
0,-1.9564,0,7.5,5.0548,0
0,-1.9564,0,7.5,4.3048,0
0,-1.9564,0,7.5,3.5548,0
0,-1.9564,0,9,2.8048,0
0,-1.9564,0,9,2.0548,0
0,-1.9564,0,8.25,2.0548,0
0,-1.9564,0,8.25,2.8048,0
0,-1.9564,0,7.5,2.8048,0
0,-1.9564,0,7.5,2.0548,0
0,-1.9564,0,9,1.3048,0
0,-1.9564,0,9,0.55485,0
0,-1.9564,0,8.25,0.55485,0
0,-1.9564,0,8.25,1.3048,0
0,-1.9564,0,7.5,1.3048,0
0,-1.9564,0,7.5,0.55485,0
0,-1.9564,0,6.75,0.55485,0
0,-1.9564,0,6.75,1.3048,0
0,-1.9564,0,6,1.3048,0
0,-1.9564,0,6,0.55485,0
0,-1.9564,0,6.75,2.0548,0
0,-1.9564,0,6.75,2.8048,0
0,-1.9564,0,6,2.8048,0
0,-1.9564,0,6,2.0548,0
0,-1.9564,0,6.75,3.5548,0
0,-1.9564,0,6.75,4.3048,0
0,-1.9564,0,6.75,5.0548,0
0,-1.9564,0,6,5.0548,0
0,-1.9564,0,6,4.3048,0
0,-1.9564,0,6,3.5548,0
0,-1.9564,0,6.75,5.8048,0
0,-1.9564,0,6.75,6.5548,0
0,-1.9564,0,6,6.5548,0
0,-1.9564,0,6,5.8048,0
0,-1.9564,0,6.75,7.3048,0
0,-1.9564,0,6.75,8.0548,0
0,-1.9564,0,6.75,8.8048,0
0,-1.9564,0,6,8.8048,0
0,-1.9564,0,6,8.0548,0
0,-1.9564,0,6,7.3048,0
0,-1.9564,0,6.75,9.5548,0
0,-1.9564,0,6.75,10.305,0
0,-1.9564,0,6,10.305,0
0,-1.9564,0,6,9.5548,0
0,-1.9564,0,6.75,11.055,0
0,-1.9564,0,6.75,11.805,0
0,-1.9564,0,6,11.805,0
0,-1.9564,0,6,11.055,0
0,-1.9564,0,6.75,12.555,0
0,-1.9564,0,6.75,13.305,0
0,-1.9564,0,6.75,14.055,0
0,-1.9564,0,6,14.055,0
0,-1.9564,0,6,13.305,0
0,-1.9564,0,6,12.555,0
0,-1.9564,0,6.75,14.805,0
0,-1.9564,0,6.75,15.555,0
0,-1.9564,0,6,15.555,0
0,-1.9564,0,6,14.805,0
0,-1.9564,0,6.75,16.305,0
0,-1.9564,0,6.75,17.055,0
0,-1.9564,0,6,17.055,0
0,-1.9564,0,6,16.305,0
0,-1.9564,0,5.25,0.55485,0
0,-1.9564,0,5.25,1.3048,0
0,-1.9564,0,4.5,1.3048,0
0,-1.9564,0,4.5,0.55485,0
0,-1.9564,0,3.75,0.55485,0
0,-1.9564,0,3.75,1.3048,0
0,-1.9564,0,5.25,2.0548,0
0,-1.9564,0,5.25,2.8048,0
0,-1.9564,0,4.5,2.8048,0
0,-1.9564,0,4.5,2.0548,0
0,-1.9564,0,3.75,2.0548,0
0,-1.9564,0,3.75,2.8048,0
0,-1.9564,0,5.25,3.5548,0
0,-1.9564,0,5.25,4.3048,0
0,-1.9564,0,5.25,5.0548,0
0,-1.9564,0,4.5,5.0548,0
0,-1.9564,0,4.5,4.3048,0
0,-1.9564,0,4.5,3.5548,0
0,-1.9564,0,3.75,3.5548,0
0,-1.9564,0,3.75,4.3048,0
0,-1.9564,0,3.75,5.0548,0
0,-1.9564,0,5.25,5.8048,0
0,-1.9564,0,5.25,6.5548,0
0,-1.9564,0,4.5,6.5548,0
0,-1.9564,0,4.5,5.8048,0
0,-1.9564,0,3.75,5.8048,0
0,-1.9564,0,3.75,6.5548,0
0,-1.9564,0,5.25,7.3048,0
0,-1.9564,0,5.25,8.0548,0
0,-1.9564,0,5.25,8.8048,0
0,-1.9564,0,4.5,8.8048,0
0,-1.9564,0,4.5,8.0548,0
0,-1.9564,0,4.5,7.3048,0
0,-1.9564,0,3.75,7.3048,0
0,-1.9564,0,3.75,8.0548,0
0,-1.9564,0,3.75,8.8048,0
0,-1.9564,0,5.25,9.5548,0
0,-1.9564,0,5.25,10.305,0
0,-1.9564,0,4.5,10.305,0
0,-1.9564,0,4.5,9.5548,0
0,-1.9564,0,3.75,9.5548,0
0,-1.9564,0,3.75,10.305,0
0,-1.9564,0,5.25,11.055,0
0,-1.9564,0,5.25,11.805,0
0,-1.9564,0,4.5,11.805,0
0,-1.9564,0,4.5,11.055,0
0,-1.9564,0,3.75,11.055,0
0,-1.9564,0,3.75,11.805,0
0,-1.9564,0,5.25,12.555,0
0,-1.9564,0,5.25,13.305,0
0,-1.9564,0,5.25,14.055,0
0,-1.9564,0,4.5,14.055,0
0,-1.9564,0,4.5,13.305,0
0,-1.9564,0,4.5,12.555,0
0,-1.9564,0,3.75,12.555,0
0,-1.9564,0,3.75,13.305,0
0,-1.9564,0,3.75,14.055,0
0,-1.9564,0,5.25,14.805,0
0,-1.9564,0,5.25,15.555,0
0,-1.9564,0,4.5,15.555,0
0,-1.9564,0,4.5,14.805,0
0,-1.9564,0,3.75,14.805,0
0,-1.9564,0,3.75,15.555,0
0,-1.9564,0,5.25,16.305,0
0,-1.9564,0,5.25,17.055,0
0,-1.9564,0,4.5,17.055,0
0,-1.9564,0,4.5,16.305,0
0,-1.9564,0,3.75,16.305,0
0,-1.9564,0,3.75,17.055,0
0,-1.9564,0,3,17.055,0
0,-1.9564,0,3,16.305,0
0,-1.9564,0,2.25,16.305,0
0,-1.9564,0,2.25,17.055,0
0,-1.9564,0,3,15.555,0
0,-1.9564,0,3,14.805,0
0,-1.9564,0,2.25,14.805,0
0,-1.9564,0,2.25,15.555,0
0,-1.9564,0,3,14.055,0
0,-1.9564,0,3,13.305,0
0,-1.9564,0,3,12.555,0
0,-1.9564,0,2.25,12.555,0
0,-1.9564,0,2.25,13.305,0
0,-1.9564,0,2.25,14.055,0
0,-1.9564,0,3,11.805,0
0,-1.9564,0,3,11.055,0
0,-1.9564,0,2.25,11.055,0
0,-1.9564,0,2.25,11.805,0
0,-1.9564,0,3,10.305,0
0,-1.9564,0,3,9.5548,0
0,-1.9564,0,2.25,9.5548,0
0,-1.9564,0,2.25,10.305,0
0,-1.9564,0,3,8.8048,0
0,-1.9564,0,3,8.0548,0
0,-1.9564,0,3,7.3048,0
0,-1.9564,0,2.25,7.3048,0
0,-1.9564,0,2.25,8.0548,0
0,-1.9564,0,2.25,8.8048,0
0,-1.9564,0,3,6.5548,0
0,-1.9564,0,3,5.8048,0
0,-1.9564,0,2.25,5.8048,0
0,-1.9564,0,2.25,6.5548,0
0,-1.9564,0,3,5.0548,0
0,-1.9564,0,3,4.3048,0
0,-1.9564,0,3,3.5548,0
0,-1.9564,0,2.25,3.5548,0
0,-1.9564,0,2.25,4.3048,0
0,-1.9564,0,2.25,5.0548,0
0,-1.9564,0,3,2.8048,0
0,-1.9564,0,3,2.0548,0
0,-1.9564,0,2.25,2.0548,0
0,-1.9564,0,2.25,2.8048,0
0,-1.9564,0,3,1.3048,0
0,-1.9564,0,3,0.55485,0
0,-1.9564,0,2.25,0.55485,0
0,-1.9564,0,2.25,1.3048,0
0,-1.9564,0,1.5,17.055,0
0,-1.9564,0,1.5,16.305,0
0,-1.9564,0,0.75,16.305,0
0,-1.9564,0,0.75,17.055,0
0,-1.9564,0,1.5,15.555,0
0,-1.9564,0,1.5,14.805,0
0,-1.9564,0,0.75,14.805,0
0,-1.9564,0,0.75,15.555,0
0,-1.9564,0,1.5,14.055,0
0,-1.9564,0,1.5,13.305,0
0,-1.9564,0,1.5,12.555,0
0,-1.9564,0,0.75,12.555,0
0,-1.9564,0,0.75,13.305,0
0,-1.9564,0,0.75,14.055,0
0,-1.9564,0,1.5,11.805,0
0,-1.9564,0,1.5,11.055,0
0,-1.9564,0,0.75,11.055,0
0,-1.9564,0,0.75,11.805,0
0,-1.9564,0,1.5,10.305,0
0,-1.9564,0,1.5,9.5548,0
0,-1.9564,0,0.75,9.5548,0
0,-1.9564,0,0.75,10.305,0
0,-1.9564,0,1.5,8.8048,0
0,-1.9564,0,1.5,8.0548,0
0,-1.9564,0,1.5,7.3048,0
0,-1.9564,0,0.75,7.3048,0
0,-1.9564,0,0.75,8.0548,0
0,-1.9564,0,0.75,8.8048,0
0,-1.9564,0,1.5,6.5548,0
0,-1.9564,0,1.5,5.8048,0
0,-1.9564,0,0.75,5.8048,0
0,-1.9564,0,0.75,6.5548,0
0,-1.9564,0,1.5,5.0548,0
0,-1.9564,0,1.5,4.3048,0
0,-1.9564,0,1.5,3.5548,0
0,-1.9564,0,0.75,3.5548,0
0,-1.9564,0,0.75,4.3048,0
0,-1.9564,0,0.75,5.0548,0
0,-1.9564,0,1.5,2.8048,0
0,-1.9564,0,1.5,2.0548,0
0,-1.9564,0,0.75,2.0548,0
0,-1.9564,0,0.75,2.8048,0
0,-1.9564,0,1.5,1.3048,0
0,-1.9564,0,1.5,0.55485,0
0,-1.9564,0,0.75,0.55485,0
0,-1.9564,0,0.75,1.3048,0
0,-1.9564,0,15,17.055,0
0,-1.9564,0,15,16.305,0
0,-1.9564,0,15.75,17.055,0
0,-1.9564,0,15.75,16.305,0
0,-1.9564,0,15,15.555,0
0,-1.9564,0,15,14.805,0
0,-1.9564,0,15.75,15.555,0
0,-1.9564,0,15.75,14.805,0
0,-1.9564,0,15,14.055,0
0,-1.9564,0,15,13.305,0
0,-1.9564,0,15,12.555,0
0,-1.9564,0,15.75,14.055,0
0,-1.9564,0,15.75,13.305,0
0,-1.9564,0,15.75,12.555,0
0,-1.9564,0,15,11.805,0
0,-1.9564,0,15,11.055,0
0,-1.9564,0,15.75,11.805,0
0,-1.9564,0,15.75,11.055,0
0,-1.9564,0,15,10.305,0
0,-1.9564,0,15,9.5548,0
0,-1.9564,0,15.75,9.5548,0
0,-1.9564,0,15.75,10.305,0
0,-1.9564,0,16.5,0.55485,0
0,-1.9564,0,16.5,1.3048,0
0,-1.9564,0,17.25,1.3048,0
0,-1.9564,0,17.25,0.55485,0
0,-1.9564,0,18,0.55485,0
0,-1.9564,0,18,1.3048,0
0,-1.9564,0,16.5,2.0548,0
0,-1.9564,0,16.5,2.8048,0
0,-1.9564,0,17.25,2.8048,0
0,-1.9564,0,17.25,2.0548,0
0,-1.9564,0,18,2.0548,0
0,-1.9564,0,18,2.8048,0
0,-1.9564,0,16.5,3.5548,0
0,-1.9564,0,16.5,4.3048,0
0,-1.9564,0,16.5,5.0548,0
0,-1.9564,0,17.25,5.0548,0
0,-1.9564,0,17.25,4.3048,0
0,-1.9564,0,17.25,3.5548,0
0,-1.9564,0,18,3.5548,0
0,-1.9564,0,18,4.3048,0
0,-1.9564,0,18,5.0548,0
0,-1.9564,0,16.5,5.8048,0
0,-1.9564,0,16.5,6.5548,0
0,-1.9564,0,17.25,6.5548,0
0,-1.9564,0,17.25,5.8048,0
0,-1.9564,0,18,5.8048,0
0,-1.9564,0,18,6.5548,0
0,-1.9564,0,16.5,7.3048,0
0,-1.9564,0,16.5,8.0548,0
0,-1.9564,0,16.5,8.8048,0
0,-1.9564,0,17.25,8.8048,0
0,-1.9564,0,17.25,8.0548,0
0,-1.9564,0,17.25,7.3048,0
0,-1.9564,0,18,7.3048,0
0,-1.9564,0,18,8.0548,0
0,-1.9564,0,18,8.8048,0
0,-1.9564,0,16.5,9.5548,0
0,-1.9564,0,16.5,10.305,0
0,-1.9564,0,17.25,10.305,0
0,-1.9564,0,17.25,9.5548,0
0,-1.9564,0,18,9.5548,0
0,-1.9564,0,18,10.305,0
0,-1.9564,0,16.5,11.055,0
0,-1.9564,0,16.5,11.805,0
0,-1.9564,0,17.25,11.805,0
0,-1.9564,0,17.25,11.055,0
0,-1.9564,0,18,11.055,0
0,-1.9564,0,18,11.805,0
0,-1.9564,0,16.5,12.555,0
0,-1.9564,0,16.5,13.305,0
0,-1.9564,0,16.5,14.055,0
0,-1.9564,0,17.25,14.055,0
0,-1.9564,0,17.25,13.305,0
0,-1.9564,0,17.25,12.555,0
0,-1.9564,0,18,12.555,0
0,-1.9564,0,18,13.305,0
0,-1.9564,0,18,14.055,0
0,-1.9564,0,16.5,14.805,0
0,-1.9564,0,16.5,15.555,0
0,-1.9564,0,17.25,15.555,0
0,-1.9564,0,17.25,14.805,0
0,-1.9564,0,18,14.805,0
0,-1.9564,0,18,15.555,0
0,-1.9564,0,16.5,16.305,0
0,-1.9564,0,16.5,17.055,0
0,-1.9564,0,17.25,17.055,0
0,-1.9564,0,17.25,16.305,0
0,-1.9564,0,18,16.305,0
0,-1.9564,0,18,17.055,0
0,-1.9564,0,18.75,17.055,0
0,-1.9564,0,18.75,16.305,0
0,-1.9564,0,19.5,16.305,0
0,-1.9564,0,19.5,17.055,0
0,-1.9564,0,18.75,15.555,0
0,-1.9564,0,18.75,14.805,0
0,-1.9564,0,19.5,14.805,0
0,-1.9564,0,19.5,15.555,0
0,-1.9564,0,18.75,14.055,0
0,-1.9564,0,18.75,13.305,0
0,-1.9564,0,18.75,12.555,0
0,-1.9564,0,19.5,12.555,0
0,-1.9564,0,19.5,13.305,0
0,-1.9564,0,19.5,14.055,0
0,-1.9564,0,18.75,11.805,0
0,-1.9564,0,18.75,11.055,0
0,-1.9564,0,19.5,11.055,0
0,-1.9564,0,19.5,11.805,0
0,-1.9564,0,18.75,10.305,0
0,-1.9564,0,18.75,9.5548,0
0,-1.9564,0,19.5,9.5548,0
0,-1.9564,0,19.5,10.305,0
0,-1.9564,0,18.75,8.8048,0
0,-1.9564,0,18.75,8.0548,0
0,-1.9564,0,18.75,7.3048,0
0,-1.9564,0,19.5,7.3048,0
0,-1.9564,0,19.5,8.0548,0
0,-1.9564,0,19.5,8.8048,0
0,-1.9564,0,18.75,6.5548,0
0,-1.9564,0,18.75,5.8048,0
0,-1.9564,0,19.5,5.8048,0
0,-1.9564,0,19.5,6.5548,0
0,-1.9564,0,18.75,5.0548,0
0,-1.9564,0,18.75,4.3048,0
0,-1.9564,0,18.75,3.5548,0
0,-1.9564,0,19.5,3.5548,0
0,-1.9564,0,19.5,4.3048,0
0,-1.9564,0,19.5,5.0548,0
0,-1.9564,0,18.75,2.8048,0
0,-1.9564,0,18.75,2.0548,0
0,-1.9564,0,19.5,2.0548,0
0,-1.9564,0,19.5,2.8048,0
0,-1.9564,0,18.75,1.3048,0
0,-1.9564,0,18.75,0.55485,0
0,-1.9564,0,19.5,0.55485,0
0,-1.9564,0,19.5,1.3048,0
0,-1.9564,0,20.25,17.055,0
0,-1.9564,0,20.25,16.305,0
0,-1.9564,0,21,16.305,0
0,-1.9564,0,21,17.055,0
0,-1.9564,0,20.25,15.555,0
0,-1.9564,0,20.25,14.805,0
0,-1.9564,0,21,14.805,0
0,-1.9564,0,21,15.555,0
0,-1.9564,0,20.25,14.055,0
0,-1.9564,0,20.25,13.305,0
0,-1.9564,0,20.25,12.555,0
0,-1.9564,0,21,12.555,0
0,-1.9564,0,21,13.305,0
0,-1.9564,0,21,14.055,0
0,-1.9564,0,20.25,11.805,0
0,-1.9564,0,20.25,11.055,0
0,-1.9564,0,21,11.055,0
0,-1.9564,0,21,11.805,0
0,-1.9564,0,20.25,10.305,0
0,-1.9564,0,20.25,9.5548,0
0,-1.9564,0,21,9.5548,0
0,-1.9564,0,21,10.305,0
0,-1.9564,0,20.25,8.8048,0
0,-1.9564,0,20.25,8.0548,0
0,-1.9564,0,20.25,7.3048,0
0,-1.9564,0,21,7.3048,0
0,-1.9564,0,21,8.0548,0
0,-1.9564,0,21,8.8048,0
0,-1.9564,0,20.25,6.5548,0
0,-1.9564,0,20.25,5.8048,0
0,-1.9564,0,21,5.8048,0
0,-1.9564,0,21,6.5548,0
0,-1.9564,0,20.25,5.0548,0
0,-1.9564,0,20.25,4.3048,0
0,-1.9564,0,20.25,3.5548,0
0,-1.9564,0,21,3.5548,0
0,-1.9564,0,21,4.3048,0
0,-1.9564,0,21,5.0548,0
0,-1.9564,0,20.25,2.8048,0
0,-1.9564,0,20.25,2.0548,0
0,-1.9564,0,21,2.0548,0
0,-1.9564,0,21,2.8048,0
0,-1.9564,0,20.25,1.3048,0
0,-1.9564,0,20.25,0.55485,0
0,-1.9564,0,21,0.55485,0
0,-1.9564,0,21,1.3048,0
0,-1.9564,0,21.75,17.055,0
0,-1.9564,0,21.75,16.305,0
0,-1.9564,0,22.5,16.305,0
0,-1.9564,0,22.5,17.055,0
0,-1.9564,0,23.25,17.055,0
0,-1.9564,0,23.25,16.305,0
0,-1.9564,0,21.75,15.555,0
0,-1.9564,0,21.75,14.805,0
0,-1.9564,0,22.5,14.805,0
0,-1.9564,0,22.5,15.555,0
0,-1.9564,0,23.25,15.555,0
0,-1.9564,0,23.25,14.805,0
0,-1.9564,0,21.75,14.055,0
0,-1.9564,0,21.75,13.305,0
0,-1.9564,0,21.75,12.555,0
0,-1.9564,0,22.5,12.555,0
0,-1.9564,0,22.5,13.305,0
0,-1.9564,0,22.5,14.055,0
0,-1.9564,0,23.25,14.055,0
0,-1.9564,0,23.25,13.305,0
0,-1.9564,0,23.25,12.555,0
0,-1.9564,0,21.75,11.805,0
0,-1.9564,0,21.75,11.055,0
0,-1.9564,0,22.5,11.055,0
0,-1.9564,0,22.5,11.805,0
0,-1.9564,0,23.25,11.805,0
0,-1.9564,0,23.25,11.055,0
0,-1.9564,0,21.75,10.305,0
0,-1.9564,0,21.75,9.5548,0
0,-1.9564,0,22.5,9.5548,0
0,-1.9564,0,22.5,10.305,0
0,-1.9564,0,23.25,10.305,0
0,-1.9564,0,23.25,9.5548,0
0,-1.9564,0,21.75,8.8048,0
0,-1.9564,0,21.75,8.0548,0
0,-1.9564,0,21.75,7.3048,0
0,-1.9564,0,22.5,7.3048,0
0,-1.9564,0,22.5,8.0548,0
0,-1.9564,0,22.5,8.8048,0
0,-1.9564,0,23.25,8.8048,0
0,-1.9564,0,23.25,8.0548,0
0,-1.9564,0,23.25,7.3048,0
0,-1.9564,0,21.75,6.5548,0
0,-1.9564,0,21.75,5.8048,0
0,-1.9564,0,22.5,5.8048,0
0,-1.9564,0,22.5,6.5548,0
0,-1.9564,0,23.25,6.5548,0
